furo,de,ate,cli,fegl,sigl,pgl,algl,mngl,pfgl,cagl,mggl,tigl,fogl,f3gl,outros,g1,g2,g3,g4,fe1,si1,p1,al1,mn1,pf1,ca1,mg1,ti1,fo1,f3_1,fe2,si2,p2,al2,mn2,pf2,ca2,mg2,ti2,fo2,f3_2,fe3,si3,p3,al3,mn3,pf3,ca3,mg3,ti3,fo3,f3_3,fe4,si4,p4,al4,mn4,pf4,ca4,mg4,ti4,fo4,f3_4,fgra,fqgl,fq1,fq2,fq3,fq4,rec_am,mid_x,mid_y,mid_z,afe1,asi1,ap1,aal1,amn1,apf1,aca1,amg1,ati1,afo1,afe2,asi2,ap2,aal2,amn2,apf2,aca2,amg2,ati2,afo2,afe3,asi3,ap3,aal3,amn3,apf3,aca3,amg3,ati3,afo3,afe4,asi4,ap4,aal4,amn4,apf4,aca4,amg4,ati4,afo4,ind
DIRFD03,46.3,52,IGO,47.849,24.405,0.09,0.843,0.189,6.665,0.01,0.01,0.033,0.496,,32.46694,18.896,41.87,33.827,5.406,44.949,28.677,0.107,0.793,0.241,5.84,0.01,0.01,0.016,0.641,,48.54,23.47,0.087,0.86,0.155,6.71,0.01,0.01,0.05,0.55,,48.4,23.5,0.085,0.85,0.2,7.02,0.01,0.01,0.022,0.39,,49.203,22.384,0.084,0.841,0.196,6.976,0.004,0.01,0.03,0.241,,100,100.77,100.094,100.846,101.019,101.011,,660678.585,7799719.712,1031.89,849.356304,541.880592,2.021872,14.984528,4.553936,110.352640,0.188960,0.188960,0.302336,12.112336,2032.369800,982.688900,3.642690,36.008200,6.489850,280.947700,0.418700,0.418700,2.093500,23.028500,1637.226800,794.934500,2.875295,28.752950,6.765400,237.465540,0.338270,0.338270,0.744194,13.192530,265.991418,121.007904,0.454104,4.546446,1.059576,37.712256,0.021624,0.054060,0.162180,1.302846,1
DIRFD03,52,58.2,IFRGO,52.339,16.662,0.086,0.918,0.358,8.798,0.006,0.01,0.02,0.163,,27.16942,12.811,35.045,46.316,5.826,51.101,18.919,0.089,0.938,0.299,8.11,0.001,0.01,0.049,0.357,,52.3,17.01,0.084,0.91,0.36,8.47,0.001,0.01,0.017,0.17,,52.72,15.79,0.087,0.92,0.375,9.2,0.01,0.01,0.016,0.1,,52.29,16.542,0.088,0.906,0.346,9.097,0.01,0.01,0.012,0.198,,100,101.886,101.636,101.83,101.992,101.962,,660678.585,7799719.712,1025.94,654.654911,242.371309,1.140179,12.016718,3.830489,103.897210,0.012811,0.128110,0.627739,4.573527,1832.853500,596.115450,2.943780,31.890950,12.616200,296.831150,0.035045,0.350450,0.595765,5.957650,2441.779520,731.329640,4.029492,42.610720,17.368500,426.107200,0.463160,0.463160,0.741056,4.631600,304.641540,96.373692,0.512688,5.278356,2.015796,52.999122,0.058260,0.058260,0.069912,1.153548,1
DIRFD03,58.2,64.2,IGO,47.729,25.127,0.089,0.656,0.254,5.881,0.003,0.01,0.023,0.852,,32.30005,40.141,29.336,13.731,16.788,48.335,25.112,0.081,0.532,0.14,4.993,0.001,0.01,0.017,1.45,,50.86,20.39,0.096,0.74,0.424,6.72,0.001,0.01,0.03,0.63,,41.37,34.15,0.072,0.58,0.246,6.61,0.001,0.01,0.025,0.29,,46.02,26.065,0.108,0.865,0.236,5.941,0.01,0.01,0.021,0.268,,100,100.372,99.975,101.303,100.973,99.229,,660678.585,7799719.712,1019.84,1940.215235,1008.020792,3.251421,21.355012,5.619740,200.424013,0.040141,0.401410,0.682397,58.204450,1492.028960,598.161040,2.816256,21.708640,12.438464,197.137920,0.029336,0.293360,0.880080,18.481680,568.051470,468.913650,0.988632,7.963980,3.377826,90.761910,0.013731,0.137310,0.343275,3.981990,772.583760,437.579220,1.813104,14.521620,3.961968,99.737508,0.167880,0.167880,0.352548,4.499184,1
DIRFD03,64.2,70.75,IFRGO,53.421,14.705,0.135,1.064,0.132,9.227,0.01,0.01,0.026,0.181,,25.55707,10.695,36.669,43.691,8.944,54.36,13.41,0.123,0.92,0.132,9.13,0.01,0.01,0.024,0.23,,54.01,13.95,0.13,1.07,0.167,9.43,0.01,0.01,0.032,0.2,,52.66,15.78,0.139,1.08,0.111,9.02,0.01,0.01,0.018,0.16,,53.606,14.094,0.154,1.133,0.089,9.521,0.01,0.01,0.041,0.153,,100,101.877,101.649,102.211,101.65,101.899,,660678.585,7799719.712,1013.565,581.380200,143.419950,1.315485,9.839400,1.411740,97.645350,0.106950,0.106950,0.256680,2.459850,1980.492690,511.532550,4.766970,39.235830,6.123723,345.788670,0.366690,0.366690,1.173408,7.333800,2300.768060,689.443980,6.073049,47.186280,4.849701,394.092820,0.436910,0.436910,0.786438,6.990560,479.452064,126.056736,1.377376,10.133552,0.796016,85.155824,0.089440,0.089440,0.366704,1.368432,1
DIRFD03,70.75,76.9,IGO,49.375,24.32,0.094,0.458,0.098,4.496,0.006,0.009,0.05,1.523,,29.70714,60.473,31.293,4.826,3.407,48.527,26.536,0.075,0.381,0.075,3.452,0.003,0.008,0.027,2.042,,51.63,19.53,0.125,0.56,0.131,6.24,0.01,0.01,0.089,0.71,,48.38,23.89,0.126,0.63,0.147,6.25,0.01,0.01,0.069,0.65,,45.12,29.591,0.099,0.653,0.123,4.532,0.01,0.013,0.058,1.02,,100,100.102,99.829,100.631,100.434,99.638,,660678.585,7799719.712,1007.215,2934.573271,1604.711528,4.535475,23.040213,4.535475,208.752796,0.181419,0.483784,1.632771,123.485866,1615.657590,611.152290,3.911625,17.524080,4.099383,195.268320,0.312930,0.312930,2.785077,22.218030,233.481880,115.293140,0.608076,3.040380,0.709422,30.162500,0.048260,0.048260,0.332994,3.136900,153.723840,100.816537,0.337293,2.224771,0.419061,15.440524,0.034070,0.044291,0.197606,3.475140,1
DIRFD03,76.9,83.9,XI,19.19,49.762,0.109,11.535,0.12,6.638,0.01,0.255,1.488,0.219,,70.12481,26.496,29.758,23.6,20.145,26.43,39.174,0.128,10.126,0.146,7.614,0.01,0.143,1.751,0.226,,23.02,42.28,0.125,12.05,0.141,7.69,0.01,0.27,1.623,0.22,,14.73,55.1,0.101,12.66,0.109,6.04,0.01,0.31,1.386,0.22,,9.236,68.488,0.071,11.309,0.069,4.499,0.01,0.317,1.061,0.207,,100,97.505,97.063,97.279,96.913,99.117,,660678.585,7799719.712,1000.64,700.289280,1037.954304,3.391488,268.298496,3.868416,201.740544,0.264960,3.788928,46.394496,5.988096,685.029160,1258.168240,3.719750,358.583900,4.195878,228.839020,0.297580,8.034660,48.297234,6.546760,347.628000,1300.360000,2.383600,298.776000,2.572400,142.544000,0.236000,7.316000,32.709600,5.192000,186.059220,1379.690760,1.430295,227.819805,1.390005,90.632355,0.201450,6.385965,21.373845,4.170015,0
DIRFD03,83.9,91.25,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660678.585,7799719.712,993.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
DIRFD04,0,7,CEL,60.112,5,0.119,2.929,0.05,6.228,0.006,0.01,0.127,2.254,,14.65051,16.851,31.911,27.179,24.059,57.16,5.68,0.128,4.93,0.043,8.11,0.01,0.01,0.146,1.77,,58.59,5.7,0.139,3.57,0.059,7.66,0.01,0.01,0.118,1.44,,60.68,5.5,0.112,2.17,0.052,5.36,0.001,0.01,0.097,2.55,,63.557,3.031,0.093,1.534,0.039,3.991,0.003,0.01,0.159,3.34,,100,100.327,100.759,101.069,99.932,99.487,,660678.235,7799526.321,1025.85,963.203160,95.713680,2.156928,83.075430,0.724593,136.661610,0.168510,0.168510,2.460246,29.826270,1869.665490,181.892700,4.435629,113.922270,1.882749,244.438260,0.319110,0.319110,3.765498,45.951840,1649.221720,149.484500,3.044048,58.978430,1.413308,145.679440,0.027179,0.271790,2.636363,69.306450,1529.117863,72.922829,2.237487,36.906506,0.938301,96.019469,0.072177,0.240590,3.825381,80.357060,0
DIRFD04,7,13.05,IFRGO,58.445,7.294,0.129,2.414,0.722,5.983,0.014,0.013,0.229,0.834,,17.36873,17.628,39.141,23.14,20.091,56.94,7.77,0.136,3.05,1.151,6.88,0.03,0.01,0.211,0.19,,58.12,7.06,0.14,2.45,0.901,6.91,0.01,0.01,0.199,0.2,,58.07,8.99,0.125,1.96,0.497,5.26,0.01,0.01,0.192,1.1,,60.833,5.377,0.105,2.309,0.255,4.224,0.012,0.022,0.344,2.326,,100,100.64,101.135,101.195,100.25,99.571,,660678.235,7799526.321,1019.325,1003.738320,136.969560,2.397408,53.765400,20.289828,121.280640,0.528840,0.176280,3.719508,3.349320,2274.874920,276.335460,5.479740,95.895450,35.266041,270.464310,0.391410,0.391410,7.789059,7.828200,1343.739800,208.028600,2.892500,45.354400,11.500580,121.716400,0.231400,0.231400,4.442880,25.454000,1222.195803,108.029307,2.109555,46.390119,5.123205,84.864384,0.241092,0.442002,6.911304,46.731666,1
DIRFD04,13.05,19.2,IFRGO,56.344,11.374,0.127,0.89,0.088,7.515,0.01,0.01,0.038,0.648,,20.26511,12.636,43.281,26.929,17.156,59,6.59,0.152,0.82,0.053,9,0.01,0.01,0.051,0.81,,57.25,9.36,0.129,0.88,0.082,8.8,0.01,0.01,0.024,0.65,,52.46,17.5,0.123,0.89,0.121,5.66,0.01,0.01,0.039,0.53,,58.193,10.359,0.111,0.968,0.076,6.091,0.013,0.01,0.063,0.707,,100,100.726,101.16,101.263,99.49,100.977,,660678.235,7799526.321,1013.225,745.524000,83.271240,1.920672,10.361520,0.669708,113.724000,0.126360,0.126360,0.644436,10.235160,2477.837250,405.110160,5.583249,38.087280,3.549042,380.872800,0.432810,0.432810,1.038744,28.132650,1412.695340,471.257500,3.312267,23.966810,3.258409,152.418140,0.269290,0.269290,1.050231,14.272370,998.359108,177.719004,1.904316,16.607008,1.303856,104.497196,0.223028,0.171560,1.080828,12.129292,1
DIRFD04,19.2,25.85,IFRGO,54.405,11.689,0.167,1.471,0.786,9.71,0.01,0.01,0.034,0.700246336,,24.53259,23.976,39.51,28.924,7.591,56.884,6.516,0.172,1.916,1.203,10.584,0.01,0.01,0.017,0.700246336,,55.07,11.43,0.17,1.22,0.49,9.98,0.01,0.01,0.047,0.17,,50.71,17.21,0.156,1.47,0.957,9.01,0.01,0.01,0.021,0.13,,57.186,8.341,0.177,1.372,0.356,8.207,0.01,0.01,0.071,0.111,,100,102.104,102.327,102.434,101.81,100.624,,660678.235,7799526.321,1006.825,1363.850784,156.227616,4.123872,45.938016,28.843128,253.761984,0.239760,0.239760,0.407592,16.789106,2175.815700,451.599300,6.716700,48.202200,19.359900,394.309800,0.395100,0.395100,1.856970,6.716700,1466.736040,497.782040,4.512144,42.518280,27.680268,260.605240,0.289240,0.289240,0.607404,3.760120,434.098926,63.316531,1.343607,10.414852,2.702396,62.299337,0.075910,0.075910,0.538961,0.842601,1
DIRFD04,25.85,32.5,IFRGO,55.049,12.545,0.161,1.129,0.144,9.251,0.01,0.01,0.039,0.376,,23.57733,34.918,38.414,20.465,6.204,58.358,7.352,0.176,1.07,0.106,10.049,0.01,0.01,0.033,0.188,,54.73,13.16,0.162,1.17,0.13,9.22,0.01,0.01,0.035,0.71,,49.4,21.26,0.138,1.09,0.23,8.02,0.01,0.01,0.039,0.14,,57.023,9.214,0.151,1.338,0.151,9.007,0.01,0.01,0.097,0.148,,100,102.2,102.478,102.313,101.654,101.726,,660678.235,7799526.321,1000.175,2037.744644,256.717136,6.145568,37.362260,3.701308,350.890982,0.349180,0.349180,1.152294,6.564584,2102.398220,505.528240,6.223068,44.944380,4.993820,354.177080,0.384140,0.384140,1.344490,27.273940,1010.971000,435.085900,2.824170,22.306850,4.706950,164.129300,0.204650,0.204650,0.798135,2.865100,353.770692,57.163656,0.936804,8.300952,0.936804,55.879428,0.062040,0.062040,0.601788,0.918192,1
DIRFD04,32.5,39.2,IFRGO,54.272,13.293,0.116,1.156,0.234,8.812,0.01,0.01,0.042,0.289,,23.95368,20.131,42.013,29.179,8.677,59.509,5.31,0.142,1.157,0.095,9.559,0.01,0.01,0.028,0.584,,54.28,13.25,0.117,1.18,0.172,9.18,0.01,0.01,0.023,0.2,,49.51,20.33,0.101,1.09,0.449,7.88,0.01,0.01,0.074,0.24,,58.094,8.359,0.106,1.26,0.132,8.427,0.01,0.01,0.054,0.199,,100,101.451,101.537,101.725,100.963,101.568,,660678.235,7799526.321,993.5,1197.975679,106.895610,2.858602,23.291567,1.912445,192.432229,0.201310,0.201310,0.563668,11.756504,2280.465640,556.672250,4.915521,49.575340,7.226236,385.679340,0.420130,0.420130,0.966299,8.402600,1444.652290,593.209070,2.947079,31.805110,13.101371,229.930520,0.291790,0.291790,2.159246,7.002960,504.081638,72.531043,0.919762,10.933020,1.145364,73.121079,0.086770,0.086770,0.468558,1.726723,1
DIRFD04,39.2,45.2,IFRGO,53.927,16.983,0.096,0.557,0.102,5.892,0.01,0.01,0.013,1.277,,23.84396,15.731,42.314,22.072,19.883,58.727,9.177,0.11,0.538,0.091,6.874,0.01,0.01,0.022,2.111,,53.55,17.26,0.105,0.57,0.096,6.49,0.01,0.01,0.012,1.17,,48.8,24.31,0.088,0.52,0.14,5.26,0.01,0.01,0.005,1.09,,56.621,14.433,0.073,0.587,0.08,4.545,0.01,0.01,0.018,1.053,,100,100.773,100.728,101.147,100.145,100.708,,660678.235,7799526.321,987.15,923.834437,144.363387,1.730410,8.463278,1.431521,108.134894,0.157310,0.157310,0.346082,33.208141,2265.914700,730.339640,4.442970,24.118980,4.062144,274.617860,0.423140,0.423140,0.507768,49.507380,1077.113600,536.570320,1.942336,11.477440,3.090080,116.098720,0.220720,0.220720,0.110360,24.058480,1125.795343,286.971339,1.451459,11.671321,1.590640,90.368235,0.198830,0.198830,0.357894,20.936799,1
DIRFD04,45.2,47.6,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660678.235,7799526.321,982.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DIRFD04,47.6,53.6,IFRGO,57.107,7.607,0.156,1.525,0.381,10.613,0.01,0.01,0.043,0.157,,20.7596,30.63,45.444,17.369,6.556,58.146,6.559,0.157,1.292,0.201,10.835,0.01,0.01,0.031,0.145,,57.32,7.17,0.156,1.57,0.353,10.62,0.01,0.01,0.047,0.14,,55.09,10.12,0.156,1.68,0.743,10.42,0.01,0.01,0.046,0.2,,56.122,8.876,0.156,1.892,0.465,10.041,0.01,0.01,0.058,0.221,,100,102.287,102.472,102.175,102.343,102.06,,660678.235,7799526.321,978.75,1781.011980,200.902170,4.808910,39.573960,6.156630,331.876050,0.306300,0.306300,0.949530,4.441350,2604.850080,325.833480,7.089264,71.347080,16.041732,482.615280,0.454440,0.454440,2.135868,6.362160,956.858210,175.774280,2.709564,29.179920,12.905167,180.984980,0.173690,0.173690,0.798974,3.473800,367.935832,58.191056,1.022736,12.403952,3.048540,65.828796,0.065560,0.065560,0.380248,1.448876,1
DIRFD04,53.6,60,IFRGO,54.694,11.736,0.108,1.295,0.354,10.211,0.01,0.01,0.053,0.199,,24.11456,15.324,53.993,22.517,8.168,57.287,8.012,0.106,1.107,0.24,10.474,0.01,0.01,0.061,0.17,,56.02,10.03,0.105,1.12,0.32,10.41,0.01,0.01,0.034,0.16,,50.32,17.81,0.111,1.58,0.479,9.55,0.01,0.01,0.09,0.29,,53.103,13.249,0.118,2.014,0.447,10.216,0.01,0.01,0.059,0.265,,100,102.19,102.109,102.342,101.833,102.298,,660678.235,7799526.321,972.55,877.865988,122.775888,1.624344,16.963668,3.677760,160.503576,0.153240,0.153240,0.934764,2.605080,3024.687860,541.549790,5.669265,60.472160,17.277760,562.067130,0.539930,0.539930,1.835762,8.638880,1133.055440,401.027770,2.499387,35.576860,10.785643,215.037350,0.225170,0.225170,2.026530,6.529930,433.745304,108.217832,0.963824,16.450352,3.651096,83.444288,0.081680,0.081680,0.481912,2.164520,1
DIRFD04,60,66.2,IFRGO,55.375,11.704,0.068,0.807,0.238,10.118,0.01,0.01,0.019,0.18,,23.195,26.792,48,19.043,6.165,56.826,9.394,0.066,0.643,0.195,10.497,0.01,0.01,0.029,0.22,,56.36,10.22,0.07,0.91,0.241,10.25,0.01,0.01,0.011,0.17,,53.27,15.24,0.066,0.73,0.307,9.72,0.01,0.01,0.016,0.14,,47.897,22.373,0.066,0.96,0.193,8.68,0.01,0.01,0.041,0.209,,100,102.28,102.204,102.442,102.418,100.93,,660678.235,7799526.321,966.25,1522.482192,251.684048,1.768272,17.227256,5.224440,281.235624,0.267920,0.267920,0.776968,5.894240,2705.280000,490.560000,3.360000,43.680000,11.568000,492.000000,0.480000,0.480000,0.528000,8.160000,1014.420610,290.215320,1.256838,13.901390,5.846201,185.097960,0.190430,0.190430,0.304688,2.666020,295.285005,137.929545,0.406890,5.918400,1.189845,53.512200,0.061650,0.061650,0.252765,1.288485,1
DIRFD04,66.2,72.1,IGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660678.235,7799526.321,960.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DIRFD04,72.1,77.8,IGO,49.717,20.51,0.052,1.935,0.592,6.509,0.01,0.01,0.094,0.226,,30.1106,49.331,32.411,10.499,7.76,48.128,23.697,0.039,2.198,0.448,4.797,0.01,0.01,0.115,0.244,,53.71,14.09,0.062,1.56,0.76,8.46,0.01,0.01,0.074,0.22,,50.37,18.17,0.068,1.72,0.806,8.63,0.01,0.01,0.063,0.16,,42.248,30.234,0.078,2.123,0.524,6.373,0.01,0.01,0.085,0.224,,100,101.008,100.275,102.092,101.796,100.066,,660678.235,7799526.321,954.4,2374.202368,1168.996707,1.923909,108.429538,22.100288,236.640807,0.493310,0.493310,5.673065,12.036764,1740.794810,456.670990,2.009482,50.561160,24.632360,274.197060,0.324110,0.324110,2.398414,7.130420,528.834630,190.766830,0.713932,18.058280,8.462194,90.606370,0.104990,0.104990,0.661437,1.679840,327.844480,234.615840,0.605280,16.474480,4.066240,49.454480,0.077600,0.077600,0.659600,1.738240,1
DIRFD04,77.8,98.4,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660678.235,7799526.321,941.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
DIRFD05,0,7.1,CG,61.034,2.815,0.212,1.546,0.145,8.235,0.02,0.01,0.393,0.605,,13.73068,68.103,20.374,7.21,4.314,61.466,2.256,0.215,1.512,0.153,8.183,0.024,0.01,0.366,0.537,,60.45,3.16,0.216,1.64,0.119,8.62,0.01,0.01,0.458,0.6,,59.39,5.6,0.193,1.57,0.141,8.05,0.01,0.01,0.428,1.04,,59.699,5.348,0.178,1.61,0.16,7.538,0.023,0.01,0.449,0.984,,100,100.885,100.86,100.905,101.086,100.834,,660277.295,7799720.123,1164,4186.018998,153.640368,14.642145,102.971736,10.419759,557.286849,1.634472,0.681030,24.925698,36.571311,1231.608300,64.381840,4.400784,33.413360,2.424506,175.623880,0.203740,0.203740,9.331292,12.224400,428.201900,40.376000,1.391530,11.319700,1.016610,58.040500,0.072100,0.072100,3.085880,7.498400,257.541486,23.071272,0.767892,6.945540,0.690240,32.518932,0.099222,0.043140,1.936986,4.244976,1
DIRFD05,7.1,14,CG,61.9,3.654,0.212,1.121,0.091,5.696,0.01,0.01,0.183,0.635,,11.30144,69.704,15.392,8.798,6.107,61.668,3.964,0.213,1.092,0.099,5.408,0.01,0.01,0.179,0.674,,62.13,3.21,0.207,1.17,0.091,6.61,0.01,0.01,0.167,0.475,,63.07,2.35,0.215,1.11,0.055,6.04,0.01,0.01,0.196,0.648,,62.272,3.107,0.22,1.353,0.057,6.186,0.01,0.01,0.245,0.573,,100,99.706,99.369,100.543,100.379,100.456,,660277.295,7799720.123,1157,4298.506272,276.306656,14.846952,76.116768,6.900696,376.959232,0.697040,0.697040,12.477016,46.980496,956.304960,49.408320,3.186144,18.008640,1.400672,101.741120,0.153920,0.153920,2.570464,7.311200,554.889860,20.675300,1.891570,9.765780,0.483890,53.139920,0.087980,0.087980,1.724408,5.701104,380.295104,18.974449,1.343540,8.262771,0.348099,37.777902,0.061070,0.061070,1.496215,3.499311,1
DIRFD05,14,20.9,CEL,56.569,12.298,0.088,0.868,0.292,4.323,0.01,0.022,0.079,0.567,,18.25704,27.498,20.991,22.213,29.298,52.147,16.487,0.081,0.803,0.449,5.242,0.01,0.026,0.007,0.576,,43.92,28.15,0.069,0.68,0.471,4.98,0.01,0.04,0.005,0.48,,63.37,4.59,0.101,0.92,0.124,3.77,0.01,0.001,0.123,0.65,,64.624,2.852,0.097,1.024,0.145,3.41,0.01,0.021,0.168,0.557,,100,98.991,97.83,97.37,100.333,100.225,,660277.295,7799720.123,1150.1,1433.938206,453.359526,2.227338,22.080894,12.346602,144.144516,0.274980,0.714948,0.192486,15.838848,921.924720,590.896650,1.448379,14.273880,9.886761,104.535180,0.209910,0.839640,0.104955,10.075680,1407.637810,101.957670,2.243513,20.435960,2.754412,83.743010,0.222130,0.022213,2.732199,14.438450,1893.353952,83.557896,2.841906,30.001152,4.248210,99.906180,0.292980,0.615258,4.922064,16.318986,0
DIRFD05,20.9,40.8,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,660277.295,7799720.123,1136.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
DIRFD05,40.8,47.2,IC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,660277.295,7799720.123,1123.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DIRFD05,47.2,50.7,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,660277.295,7799720.123,1118.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
DIRFD05,50.7,53.46,IC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,660277.295,7799720.123,1115.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DIRFD05,53.46,55.05,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,660277.295,7799720.123,1113.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
DIRFD05,55.05,57.37,IC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,660277.295,7799720.123,1111.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DIRFD05,57.37,65.05,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,660277.295,7799720.123,1106.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
DIRFD05,65.05,71.7,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660277.295,7799720.123,1099.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
DIRFD05,71.7,77.2,IA,37.119,38.091,0.062,0.919,0.276,6.926,0.008,0.015,0.009,0.175,,46.54054,49.392,28.759,12.408,9.439,35.109,41.801,0.05,0.618,0.206,6.309,0.006,0.019,0.01,0.211,,38.46,35.57,0.069,1.01,0.272,7.38,0.01,0.01,0.01,0.14,,40.12,32.4,0.081,1.42,0.476,7.9,0.01,0.001,0.001,0.13,,39.613,33.849,0.079,1.553,0.397,7.493,0.01,0.03,0.014,0.157,,100,99.517,99.315,99.47,99.877,100.26,,660277.295,7799720.123,1093.1,1734.103728,2064.634992,2.469600,30.524256,10.174752,311.614128,0.296352,0.938448,0.493920,10.421712,1106.071140,1022.957630,1.984371,29.046590,7.822448,212.241420,0.287590,0.287590,0.287590,4.026260,497.808960,402.019200,1.005048,17.619360,5.906208,98.023200,0.124080,0.012408,0.012408,1.613040,373.907107,319.500711,0.745681,14.658767,3.747283,70.726427,0.094390,0.283170,0.132146,1.481923,1
DIRFD05,77.2,83.75,IGO,38.121,35.121,0.119,1.571,0.499,7.633,0.01,0.01,0.012,0.159,,45.40795,32.425,48.461,12.673,6.442,34.854,39.047,0.115,1.793,0.646,6.837,0.01,0.01,0.011,0.17,,41.56,31.04,0.121,1.13,0.338,8.12,0.01,0.01,0.004,0.14,,34.85,38.54,0.124,2.6,0.746,7.98,0.01,0.01,0.037,0.19,,35.13,39.322,0.107,1.742,0.479,7.292,0.01,0.01,0.023,0.183,,100,99.756,98.617,100.43,100.228,99.468,,660277.295,7799720.123,1087.075,1130.140950,1266.098975,3.728875,58.138025,20.946550,221.689725,0.324250,0.324250,0.356675,5.512250,2014.039160,1504.229440,5.863781,54.760930,16.379818,393.503320,0.484610,0.484610,0.193844,6.784540,441.654050,488.417420,1.571452,32.949800,9.454058,101.130540,0.126730,0.126730,0.468901,2.407870,226.307460,253.312324,0.689294,11.221964,3.085718,46.975064,0.064420,0.064420,0.148166,1.178886,1
DIRFD06,0,5.33,CG,59.599,6.274,0.173,2.154,0.063,6.441,0.01,0.01,0.307,1.161,,15.69045,34.13,41.348,17.316,7.207,59.998,5.418,0.172,2.155,0.059,6.768,0.01,0.01,0.272,1.282,,59.28,7.06,0.182,2.09,0.065,6.4,0.01,0.01,0.301,1.07,,59.97,6.11,0.148,2.06,0.062,6.07,0.01,0.01,0.334,1.15,,58.633,6.203,0.185,2.742,0.079,6.02,0.01,0.008,0.441,1.138,,100,100.752,100.739,101.005,100.624,99.651,,660678.695,7799608.171,1019.055,2047.731740,184.916340,5.870360,73.550150,2.013670,230.991840,0.341300,0.341300,9.283360,43.754660,2451.109440,291.916880,7.525336,86.417320,2.687620,264.627200,0.413480,0.413480,12.445748,44.242360,1038.440520,105.800760,2.562768,35.670960,1.073592,105.108120,0.173160,0.173160,5.783544,19.913400,422.568031,44.705021,1.333295,19.761594,0.569353,43.386140,0.072070,0.057656,3.178287,8.201566,1
DIRFD06,5.33,31.3,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,660678.695,7799608.171,1003.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
